ticker,exchange,name,product_type,size,price_tick,long_margin_rate,short_margin_rate,max_market_order_volume,min_market_order_volume,max_limit_order_volume,min_limit_order_volume,delivery_year,delivery_month
zn2310C21400,SHFE,zn2310C21400,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
zn2310P17200,SHFE,zn2310P17200,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
zn2310P17400,SHFE,zn2310P17400,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
zn2310P17600,SHFE,zn2310P17600,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
zn2310P17800,SHFE,zn2310P17800,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
zn2310P18000,SHFE,zn2310P18000,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
zn2310P18200,SHFE,zn2310P18200,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
zn2310P18400,SHFE,zn2310P18400,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
zn2310P18600,SHFE,zn2310P18600,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
zn2310P18800,SHFE,zn2310P18800,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
zn2310P19000,SHFE,zn2310P19000,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
zn2310P19200,SHFE,zn2310P19200,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
zn2310P19400,SHFE,zn2310P19400,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
zn2310P19600,SHFE,zn2310P19600,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
zn2310P19800,SHFE,zn2310P19800,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
zn2310P20000,SHFE,zn2310P20000,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
zn2310P20200,SHFE,zn2310P20200,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
zn2310P20400,SHFE,zn2310P20400,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
zn2310P20600,SHFE,zn2310P20600,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
zn2310P20800,SHFE,zn2310P20800,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
zn2310P21000,SHFE,zn2310P21000,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
zn2310P21200,SHFE,zn2310P21200,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
zn2310P21400,SHFE,zn2310P21400,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
ag2309C4850,SHFE,ag2309C4850,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309C4800,SHFE,ag2309C4800,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309C4750,SHFE,ag2309C4750,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309C4700,SHFE,ag2309C4700,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309C4650,SHFE,ag2309C4650,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309C4600,SHFE,ag2309C4600,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309C4550,SHFE,ag2309C4550,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309C4500,SHFE,ag2309C4500,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309C4450,SHFE,ag2309C4450,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309C4400,SHFE,ag2309C4400,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309C4350,SHFE,ag2309C4350,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309C4300,SHFE,ag2309C4300,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309C4250,SHFE,ag2309C4250,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309C4200,SHFE,ag2309C4200,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309C4150,SHFE,ag2309C4150,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309P5700,SHFE,ag2309P5700,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309P5600,SHFE,ag2309P5600,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309P5500,SHFE,ag2309P5500,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309P5400,SHFE,ag2309P5400,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309P5300,SHFE,ag2309P5300,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309P5200,SHFE,ag2309P5200,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309P5100,SHFE,ag2309P5100,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309P5000,SHFE,ag2309P5000,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309P4950,SHFE,ag2309P4950,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309P4900,SHFE,ag2309P4900,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309P4850,SHFE,ag2309P4850,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309P4800,SHFE,ag2309P4800,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309P4750,SHFE,ag2309P4750,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309P4700,SHFE,ag2309P4700,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309P4650,SHFE,ag2309P4650,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309P4600,SHFE,ag2309P4600,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309P4550,SHFE,ag2309P4550,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309P4500,SHFE,ag2309P4500,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309P4450,SHFE,ag2309P4450,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309P4400,SHFE,ag2309P4400,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309P4350,SHFE,ag2309P4350,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309P4300,SHFE,ag2309P4300,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309P4250,SHFE,ag2309P4250,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309P4200,SHFE,ag2309P4200,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309P4150,SHFE,ag2309P4150,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309C5700,SHFE,ag2309C5700,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309C5600,SHFE,ag2309C5600,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309C5500,SHFE,ag2309C5500,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309C5400,SHFE,ag2309C5400,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309C5300,SHFE,ag2309C5300,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309C5200,SHFE,ag2309C5200,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309C5100,SHFE,ag2309C5100,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309C5000,SHFE,ag2309C5000,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309C4950,SHFE,ag2309C4950,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2309C4900,SHFE,ag2309C4900,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
al2309P16500,SHFE,al2309P16500,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
al2309P21000,SHFE,al2309P21000,Options,5,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
cu2310C57000,SHFE,cu2310C57000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
cu2310C58000,SHFE,cu2310C58000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
cu2310P57000,SHFE,cu2310P57000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
cu2310P58000,SHFE,cu2310P58000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
cu2310C63000,SHFE,cu2310C63000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
cu2310C62000,SHFE,cu2310C62000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
cu2310C61000,SHFE,cu2310C61000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
cu2310P77000,SHFE,cu2310P77000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
cu2310P76000,SHFE,cu2310P76000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
cu2310P75000,SHFE,cu2310P75000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
cu2310P74000,SHFE,cu2310P74000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
cu2310P73000,SHFE,cu2310P73000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
cu2310P72000,SHFE,cu2310P72000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
cu2310P71000,SHFE,cu2310P71000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
cu2310P70000,SHFE,cu2310P70000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
cu2310P69000,SHFE,cu2310P69000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
cu2310P68000,SHFE,cu2310P68000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
cu2310P67000,SHFE,cu2310P67000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
cu2310P66000,SHFE,cu2310P66000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
cu2310P65000,SHFE,cu2310P65000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
cu2310P64000,SHFE,cu2310P64000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
cu2310P63000,SHFE,cu2310P63000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
cu2310P62000,SHFE,cu2310P62000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
cu2310P61000,SHFE,cu2310P61000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
cu2310C77000,SHFE,cu2310C77000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
cu2310C76000,SHFE,cu2310C76000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
cu2310C75000,SHFE,cu2310C75000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
cu2310C74000,SHFE,cu2310C74000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
cu2310C73000,SHFE,cu2310C73000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
cu2310C72000,SHFE,cu2310C72000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
cu2310C71000,SHFE,cu2310C71000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
cu2310C70000,SHFE,cu2310C70000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
cu2310C69000,SHFE,cu2310C69000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
cu2310C68000,SHFE,cu2310C68000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
cu2310C67000,SHFE,cu2310C67000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
cu2310C66000,SHFE,cu2310C66000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
cu2310C65000,SHFE,cu2310C65000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
cu2310C64000,SHFE,cu2310C64000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,9
rb2401C3000,SHFE,rb2401C3000,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,12
rb2401P3000,SHFE,rb2401P3000,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,12
rb2309P3900,SHFE,rb2309P3900,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309P3950,SHFE,rb2309P3950,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309P4000,SHFE,rb2309P4000,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309P4050,SHFE,rb2309P4050,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309P4100,SHFE,rb2309P4100,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ag2401C4700,SHFE,ag2401C4700,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,12
ag2401C4750,SHFE,ag2401C4750,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,12
ag2401P4700,SHFE,ag2401P4700,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,12
ag2401P4750,SHFE,ag2401P4750,Options,15,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,12
au2309C400,SHFE,au2309C400,Options,1000,0.02,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
au2309C408,SHFE,au2309C408,Options,1000,0.02,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
au2309C416,SHFE,au2309C416,Options,1000,0.02,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
au2309C424,SHFE,au2309C424,Options,1000,0.02,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
au2309C432,SHFE,au2309C432,Options,1000,0.02,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
au2309C440,SHFE,au2309C440,Options,1000,0.02,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
au2309C448,SHFE,au2309C448,Options,1000,0.02,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
au2309C456,SHFE,au2309C456,Options,1000,0.02,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
au2309C464,SHFE,au2309C464,Options,1000,0.02,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
au2309C472,SHFE,au2309C472,Options,1000,0.02,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
au2309C480,SHFE,au2309C480,Options,1000,0.02,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
au2309C488,SHFE,au2309C488,Options,1000,0.02,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
au2309C496,SHFE,au2309C496,Options,1000,0.02,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
au2309C504,SHFE,au2309C504,Options,1000,0.02,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
au2309P408,SHFE,au2309P408,Options,1000,0.02,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
au2309P416,SHFE,au2309P416,Options,1000,0.02,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
au2309P424,SHFE,au2309P424,Options,1000,0.02,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
au2309P432,SHFE,au2309P432,Options,1000,0.02,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309P3150,SHFE,rb2309P3150,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309P3200,SHFE,rb2309P3200,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309P3250,SHFE,rb2309P3250,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309P3300,SHFE,rb2309P3300,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309P3350,SHFE,rb2309P3350,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309P3400,SHFE,rb2309P3400,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309P3450,SHFE,rb2309P3450,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309P3500,SHFE,rb2309P3500,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309P3550,SHFE,rb2309P3550,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309P3600,SHFE,rb2309P3600,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309P3650,SHFE,rb2309P3650,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309P3700,SHFE,rb2309P3700,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309P3750,SHFE,rb2309P3750,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309P3800,SHFE,rb2309P3800,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309P3850,SHFE,rb2309P3850,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
au2309P440,SHFE,au2309P440,Options,1000,0.02,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
au2309P448,SHFE,au2309P448,Options,1000,0.02,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
au2309P456,SHFE,au2309P456,Options,1000,0.02,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
au2309P464,SHFE,au2309P464,Options,1000,0.02,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
au2309P472,SHFE,au2309P472,Options,1000,0.02,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
au2309P480,SHFE,au2309P480,Options,1000,0.02,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
au2309P488,SHFE,au2309P488,Options,1000,0.02,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
au2309P496,SHFE,au2309P496,Options,1000,0.02,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
au2309P504,SHFE,au2309P504,Options,1000,0.02,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309C3000,SHFE,rb2309C3000,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309C3050,SHFE,rb2309C3050,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309C3100,SHFE,rb2309C3100,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309C3150,SHFE,rb2309C3150,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309C3200,SHFE,rb2309C3200,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309C3250,SHFE,rb2309C3250,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309C3300,SHFE,rb2309C3300,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309C3350,SHFE,rb2309C3350,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309C3400,SHFE,rb2309C3400,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309C3450,SHFE,rb2309C3450,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309C3500,SHFE,rb2309C3500,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309C3550,SHFE,rb2309C3550,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309C3600,SHFE,rb2309C3600,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309C3650,SHFE,rb2309C3650,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309C3700,SHFE,rb2309C3700,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309C3750,SHFE,rb2309C3750,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309C3800,SHFE,rb2309C3800,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309C3850,SHFE,rb2309C3850,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309C3900,SHFE,rb2309C3900,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
au2309P400,SHFE,au2309P400,Options,1000,0.02,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309C4000,SHFE,rb2309C4000,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309C4050,SHFE,rb2309C4050,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309C4100,SHFE,rb2309C4100,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309C4150,SHFE,rb2309C4150,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309C4200,SHFE,rb2309C4200,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309C4250,SHFE,rb2309C4250,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309P3000,SHFE,rb2309P3000,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309P3050,SHFE,rb2309P3050,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309P3100,SHFE,rb2309P3100,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309P4150,SHFE,rb2309P4150,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309P4200,SHFE,rb2309P4200,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309P4250,SHFE,rb2309P4250,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309C3950,SHFE,rb2309C3950,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309C4350,SHFE,rb2309C4350,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
rb2309P4350,SHFE,rb2309P4350,Options,10,0.5,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,8
ru2311C14000,SHFE,ru2311C14000,Options,10,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,10
ru2311P14000,SHFE,ru2311P14000,Options,10,1.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,10
cu2401P73000,SHFE,cu2401P73000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,12
cu2401C60000,SHFE,cu2401C60000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,12
cu2401C61000,SHFE,cu2401C61000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,12
cu2401C62000,SHFE,cu2401C62000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,12
cu2401C63000,SHFE,cu2401C63000,Options,5,2.0,1.7976931348623157e+308,1.7976931348623157e+308,30,1,100,1,2023,12
